cont_id|transaction_id|transaction_date|prod_id|prod_family|prod_sub_family|prod_category|prod_name
101201749|101201778|1/14/2020|101201264|SOFAS|ARMCHAIRS (C)|LEATHER|ACCORD
102800502|102800449|1/14/2020|790027952|COMPLEMENTARY PIECES|PEDESTAL TABLES|LEGS|TENERE GLASS CROSSBARS
100408238|100404114|1/14/2020|100500704|SOFAS|STRAIGHT SOFAS|FABRICS|INFORMEL
102201320|102201967|1/14/2020|100400793|SOFAS|SECTIONALS|LEATHER|SCENARIO
101201296|101201776|1/14/2020|790184652|COMPLEMENTARY PIECES|CONSOLES|METAL|VOILES
101200705|101504076|1/14/2020|102400328|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|CUTE CUT
102800509|102800451|1/14/2020|790272722|SOFAS|SOFA COMPLEMENTARY UNITS|FABRIC|PRINCIPE
100408238|100404114|1/14/2020|100500704|SOFAS|STRAIGHT SOFAS|FABRICS|INFORMEL
100202801|100203358|1/14/2020|790163070|ACCESSORIES|LIGHTING||LAMPS - C213 - 629
100017561|100020971|1/14/2020|102700015|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|QUARTET
100407791|100404113|1/14/2020|100900139|SALON SIEGES|NULL||SPARE PART
101201749|101201778|1/14/2020|101201263|SOFAS|STRAIGHT SOFAS|LEATHER|ACCORD
102201320|102201967|1/14/2020|100400704|SOFAS|SECTIONALS|LEATHER|SCENARIO
101703121|101703757|1/14/2020|100500713|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
102800509|102800451|1/14/2020|790272693|SOFAS|SECTIONALS|FABRIC|PRINCIPE
101703121|101703757|1/14/2020|100500716|SOFAS|OTTOMANS (C)|FABRIC|TEMPS CALME
100201976|100203356|1/14/2020|790164871|ACCESSORIES|LIGHTING||LAMPS - C114 - 506
100101713|100103665|1/14/2020|100300101|SALON SIEGES|NULL||SPARE
102800507|102800450|1/14/2020|100061069|CHAIRS|CHAIRS|FABRICS|DYNA
100600741|100603454|1/14/2020|100053908|MEUBLE SALLE A MANGER|NULL||SPARE PART
102800507|102800450|1/14/2020|100061069|CHAIRS|CHAIRS|FABRICS|DYNA
102200398|102201966|1/14/2020|100057459|ADDTIONAL FURNITURE|NULL||INTRALATINA
101601049|101602075|1/14/2020|790279982|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG JP GAULTIER - COUTURES & MATELOT (40 YEAR
100202137|100203357|1/14/2020|102500774|ACCESSORIES|NULL||AREA RUG
102800509|102800451|1/14/2020|790272689|SOFAS|SECTIONALS|FABRIC|PRINCIPE
100408285|100404115|1/14/2020|100400589|ACCESSORIES|NULL|GLASS + MDF|MIRRORS
101505092|101504077|1/14/2020|790254872|SOFAS|OTTOMANS (C)|FABRIC|LITTORAL II
101703121|101703757|1/14/2020|100500714|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
101200705|101504076|1/14/2020|101503517|CHAIRS|BRIDGES|FINISH|AVA
101601049|101602075|1/14/2020|790279982|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG JP GAULTIER - COUTURES & MATELOT (40 YEAR
101201749|101201778|1/14/2020|101201262|SOFAS|SECTIONALS|LEATHER|PRESENCE
100408238|100404114|1/14/2020|100500705|SOFAS|STRAIGHT SOFAS|FABRICS|INFORMEL
101201749|101201778|1/14/2020|790271297|SOFAS|SOFA COMPLEMENTARY UNITS|OPTIONAL|PRESENCE
102800502|102800449|1/14/2020|100101695|COMPLEMENTARY PIECES|CONSOLES|FINISH|MOVED
100408238|100404114|1/14/2020|100500705|SOFAS|STRAIGHT SOFAS|FABRICS|INFORMEL
100016920|100020917|1/14/2020|100059422|COMPLEMENTARY PIECES|BEDSIDE TABLES|FINISH|GLOBO WITH CAST ALUMINIUM LEGS
101201749|101201778|1/14/2020|101201261|SOFAS|SECTIONALS|LEATHER|PRESENCE
102800509|102800451|1/14/2020|790272689|SOFAS|SECTIONALS|FABRIC|PRINCIPE
101703121|101703757|1/14/2020|100500716|SOFAS|OTTOMANS (C)|FABRIC|TEMPS CALME
100202137|100203357|1/14/2020|102500774|ACCESSORIES|NULL||AREA RUG
100017561|100020974|1/14/2020|100500685|SOFAS|MODULAR SOFAS|LEATHER|A-PROPOS - FULL RELAX
102800509|102800451|1/14/2020|790272689|SOFAS|SECTIONALS|FABRIC|PRINCIPE
100506139|100504056|1/14/2020|100059720|CHAIRS|BRIDGES|FABRIC|KOMPASS
100017561|100020974|1/14/2020|790288945|SOFAS|STRAIGHT SOFAS|OPTION|A-PROPOS - FULL RELAX
100202902|100203353|1/14/2020|790269443|ACCESSORIES|LIGHTING||LAMPS - C118 - 629
102800509|102800451|1/14/2020|790272693|SOFAS|SECTIONALS|FABRIC|PRINCIPE
102200223|102201964|1/13/2020|101200848|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|DOLPHIN
102500634|102501282|1/13/2020|102500798|CHAIRS|CHAIRS|LEATHER|CIRCA
102400661|102400663|1/13/2020|102700194|CHAIRS|STOOLS|FABRICS|CHABADA UP & DOWN
100016438|100020962|1/13/2020|100054779|DECO LUMINAIRES|.||BAROLE
101504967|101504084|1/13/2020|101503592|SOFAS|OTTOMANS (C)|FABRIC|BUBBLE 2
102301029|102600332|1/13/2020|102600267|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|DOLPHIN
100017560|100020967|1/13/2020|790198293|SOFAS|RELAX SOFAS|LEATHER|SATELLITE (WIDE ARMRESTS)
100016438|100020962|1/13/2020|100054779|DECO LUMINAIRES|.||BAROLE
100407902|100404112|1/13/2020|100401349|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRICS|NUAGE 2
100017262|100020969|1/13/2020|790235943|STORAGE UNITS|WARDROBES|FINISH|MAISON LACROIX (ONYX FINISH)
101504967|101504084|1/13/2020|100060945|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|OVNI UP
102400661|102400663|1/13/2020|102700194|CHAIRS|STOOLS|FABRICS|CHABADA UP & DOWN
102201298|102201963|1/13/2020|790259497|ACCESSORIES|TEXTILES||ROSE GARDEN COLLECTION
100101966|100103646|1/13/2020|100900139|SALON SIEGES|NULL||SPARE PART
101504967|101504084|1/13/2020|102700280|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRICS|LADY B.
100017560|100020967|1/13/2020|100062000|TABLES|DINING TABLES|FABRICS|GLOBE TROTTER - LA PARISIENNE
102600218|102600334|1/13/2020|790234666|MISCELLANEOUS|MISCELLANEOUS|OPTION|DOLPHIN
100407902|100404112|1/13/2020|100401348|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRICS|NUAGE 2
102301029|102600332|1/13/2020|102600268|CHAIRS|OTTOMANS|LEATHER|DOLPHIN
101600605|101602078|1/13/2020|790187671|ACCESSORIES|LIGHTING||LAMPS - C214 - 506
102700389|102700349|1/13/2020|100059365|SOFAS|STRAIGHT SOFAS|FABRICS|PROFILE
100016438|100020962|1/13/2020|790279051|COMPLEMENTARY PIECES|END TABLES|FINISH|ZAG
102600218|102600334|1/13/2020|102600268|CHAIRS|OTTOMANS|LEATHER|DOLPHIN
100016438|100020962|1/13/2020|100061986|SALON SIEGES|NULL|COD. LOUNGE 935P-OUT|ARMCHAIR
101702649|101703756|1/13/2020|100059428|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|EVOL
102400661|102400663|1/13/2020|102700194|CHAIRS|STOOLS|FABRICS|CHABADA UP & DOWN
102600218|102600334|1/13/2020|790234666|MISCELLANEOUS|MISCELLANEOUS|OPTION|DOLPHIN
100202912|100203351|1/13/2020|790195406|BOOKCASES/CABINETS|BOOKCASES|FINISH|POLLEN
100016438|100020962|1/13/2020|790279051|COMPLEMENTARY PIECES|END TABLES|FINISH|ZAG
102700389|102700349|1/13/2020|100059365|SOFAS|STRAIGHT SOFAS|FABRICS|PROFILE
100006060|100020963|1/13/2020|790022593|ADDTIONAL FURNITURE|MISCELLANEOUS|TOP|RIVE DROITE (COLLECTION)
100016438|100020962|1/13/2020|100061987|ARMCHAIRS|INDEPENDENT ARMCHAIRS|COD. SUNBED 896/ D-RECL|TEMPUS
100016438|100020962|1/13/2020|100061994|BEDS|BEDS||ELLICA BEDROOM
100017560|100020966|1/13/2020|100058942|CHAIRS|NULL||OPERETTE - ISTANBUL
100017560|100020966|1/13/2020|100058941|CHAIRS|NULL||OPERETTE - LONDON
101504967|101504084|1/13/2020|101503590|SOFAS|STRAIGHT SOFAS|FABRIC|BUBBLE 2
101600605|101602077|1/13/2020|101601049|STORAGE UNITS|SIDEBOARDS|FINISH|SPEED UP 2 DAQUACRYL®
100016438|100020962|1/13/2020|101100859|MEUBLE MEUBLES DE COMPLE|NULL||TRANSITION SAXE
100017560|100020966|1/13/2020|100058942|CHAIRS|NULL||OPERETTE - ISTANBUL
102201298|102201963|1/13/2020|790254729|ACCESSORIES|TEXTILES||ASA COLLECTION - POUDRE
101504967|101504084|1/13/2020|100061433|COMPLEMENTARY PIECES|OCCASIONAL TABLES|FINISH|ROCKET
102600218|102600334|1/13/2020|102600267|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|DOLPHIN
100016438|100020962|1/13/2020|100061993|WALL UNITS|LIVING ROOM|FINISH|INTRALOG COMPOS 2018.10
102201298|102201963|1/13/2020|790259496|ACCESSORIES|TEXTILES||ROSE GARDEN COLLECTION
100017560|100020966|1/13/2020|100058941|CHAIRS|NULL||OPERETTE - LONDON
100017560|100020967|1/13/2020|790269871|ACCESSORIES|TEXTILES||GLOBE TROTTER COLLECTION - MARCEL WANDERS
100016438|100020962|1/13/2020|100061984|ACCESSORIES|NULL||VERTIGO
100016438|100020962|1/13/2020|790031273|BEDDING|BED BASES|MECHANICAL|NEW SWEET BED BASE
100202107|100203352|1/13/2020|100059596|ACCESSORIES|NULL||PLAID
100101966|100103644|1/13/2020|100900117|MEUBLE MEUBLES DE SEJOUR|ELEMENTS COMPOSABLES||SPARE PART
102700389|102700349|1/13/2020|100059365|SOFAS|STRAIGHT SOFAS|FABRICS|PROFILE
101504967|101504084|1/13/2020|790230522|COMPLEMENTARY PIECES|OCCASIONAL TABLES|FINISH|ROCKET
102201034|102201965|1/13/2020|790071532|OFFICES|DESKS|FINISH|FURTIF
100006060|100020963|1/13/2020|790268894|OFFICES|DESKS|FINISH|RIVE DROITE COLLECTION
100016438|100020962|1/13/2020|100061983|DECO DECO|DECO||DECO
101504967|101504084|1/13/2020|101503591|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRIC|BUBBLE PIVOTING ARMCHAIR
101504967|101504084|1/13/2020|100059619|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRIC|BUBBLE PIVOTING ARMCHAIR
100016245|100020970|1/13/2020|100900065|MEUBLE CHAMBRE ADULTE|NULL||SPARE PART
102200223|102201964|1/13/2020|100201196|CHAIRS|OTTOMANS|LEATHER|DOLPHIN
101504967|101504084|1/13/2020|102500515|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|OVNI UP
102201034|102201965|1/13/2020|790071532|OFFICES|DESKS|FINISH|FURTIF
100017560|100020967|1/13/2020|100060190|CHAIRS|CHAIRS|FABRICS|GLOBE TROTTER - OPERETTE
102400661|102400663|1/13/2020|102700194|CHAIRS|STOOLS|FABRICS|CHABADA UP & DOWN
100017560|100020967|1/13/2020|790269876|ACCESSORIES|TEXTILES||GLOBE TROTTER COLLECTION - MARCEL WANDERS
100016438|100020962|1/13/2020|100061992|CHAIRS|STOOLS|FABRICS|UBLO COLLECTION
101504967|101504084|1/13/2020|100059461|COMPLEMENTARY PIECES|END TABLES|FINISH|SISMIC
100016438|100020962|1/13/2020|100061991|DECO LINGE DE MAISON|NULL||REFLEX
100016438|100020962|1/13/2020|100056422|ACCESSORIES|NULL||FABRIC
100016438|100020962|1/13/2020|100061989|COMPLEMENTARY PIECES|END TABLES|WHITE |SEQUOIA
100017560|100020967|1/13/2020|790269888|ACCESSORIES|TEXTILES||GLOBE TROTTER COLLECTION - MARCEL WANDERS
102201298|102201963|1/13/2020|790250934|ACCESSORIES|TEXTILES||EVASION BED LINEN
100017560|100020967|1/13/2020|790269897|ACCESSORIES|TEXTILES||GLOBE TROTTER COLLECTION - MARCEL WANDERS
100016438|100020962|1/13/2020|100054692|SALON SIEGES|SALON PAR ELEMENT||FABRIC
101702649|101703756|1/13/2020|790164871|ACCESSORIES|LIGHTING||LAMPS - C114 - 506
102500634|102501285|1/13/2020|102500800|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|OVNI UP
100017441|102501279|1/13/2020|102500487|CHAIRS|CHAIRS|FABRIC|CIRCA
100016438|100020962|1/13/2020|790164373|CHAIRS|CHAIRS|FINISH|LOOP - LIMITED EDITION
100016438|100020962|1/13/2020|100061990|WALL UNITS|LIVING ROOM||LOGOS
102600147|102600331|1/13/2020|100059352|ADDTIONAL FURNITURE|NULL|OPERATIONS|MISTRAL
102301029|102600332|1/13/2020|790234666|MISCELLANEOUS|MISCELLANEOUS|OPTION|DOLPHIN
100016245|100021183|1/13/2020|100900065|MEUBLE CHAMBRE ADULTE|NULL||SPARE PART
102600223|102600338|1/13/2020|102600242|ACCESSORIES|NULL||RAIE EN BONZE DORE
100202912|100203351|1/13/2020|790195406|BOOKCASES/CABINETS|BOOKCASES|FINISH|POLLEN
101504967|101504084|1/13/2020|100059951|COMPLEMENTARY PIECES|OCCASIONAL TABLES|FINISH|ROCKET
102700389|102700349|1/13/2020|100059365|SOFAS|STRAIGHT SOFAS|FABRICS|PROFILE
102301029|102600332|1/13/2020|790234666|MISCELLANEOUS|MISCELLANEOUS|OPTION|DOLPHIN
102400661|102400663|1/13/2020|102700194|CHAIRS|STOOLS|FABRICS|CHABADA UP & DOWN
100017560|100020967|1/13/2020|100059442|SOFAS|OTTOMANS (C)|FABRICS|GLOBE TROTTER - MONTGOLFIERE
100017551|100020961|1/12/2020|790082054|COMPLEMENTARY PIECES|CONSOLES|GLASS|FLEUR DE FER COLLECTION
100102113|100103643|1/12/2020|790208361|COMPLEMENTARY PIECES|OCCASIONAL TABLES|FINISH|ROCKET
100017551|100020961|1/12/2020|100062028|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100603471|100603450|1/12/2020|100500713|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100603221|100603447|1/12/2020|100601063|SOFAS|SECTIONALS|LEATHER|PERLE - CORNER COMPOSITION
100017551|100020961|1/12/2020|100200329|MISCELLANEOUS|NULL||FABRIC
100603471|100603451|1/12/2020|100500733|SOFAS|SOFA COMPLEMENTARY UNITS|FABRIC|TEMPS CALME
100017551|100020961|1/12/2020|100062025|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100017551|100020961|1/12/2020|100062022|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
101600879|101602072|1/12/2020|101600998|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|DECALO CONCRETE
102200838|100020960|1/12/2020|100061475|STORAGE UNITS|BARS|FINISH|LIFT COLUMN-BAR
100102113|100103643|1/12/2020|100500725|COMPLEMENTARY PIECES|OCCASIONAL TABLES|FINISH|ROCKET
100017551|100020961|1/12/2020|100200329|MISCELLANEOUS|NULL||FABRIC
100102113|100103643|1/12/2020|100101243|ACCESSORIES|NULL||COLONNE
102200838|100020957|1/12/2020|100059487|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|DOLPHIN
100017551|100020961|1/12/2020|100062026|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100017550|100020958|1/12/2020|790246960|SOFAS|STRAIGHT SOFAS|FABRIC|BUBBLE 2
100603471|100603450|1/12/2020|100500712|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100603457|100603445|1/12/2020|790265979|ACCESSORIES|DECORATIVE OBJECTS||DECO OBJECTS - C217 - 629
100017550|100020958|1/12/2020|790246960|SOFAS|STRAIGHT SOFAS|FABRIC|BUBBLE 2
102200838|100020957|1/12/2020|790234666|MISCELLANEOUS|MISCELLANEOUS|OPTION|DOLPHIN
102500937|102501276|1/12/2020|101700813|ACCESSORIES|NULL||DEC0 - C118
100600263|100603446|1/12/2020|100600501|ACCESSORIES|NULL||DECO OBJECTS - 629
100017551|100020961|1/12/2020|100062030|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100017551|100020961|1/12/2020|100062029|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100603471|100603450|1/12/2020|100500714|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100102113|100103643|1/12/2020|100058943|CHAIRS|NULL||OPERETTE
100603471|100603450|1/12/2020|100500712|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
102500938|102501277|1/12/2020|790170095|CHAIRS|CHAIRS|FINISH|LOOP
100102113|100103643|1/12/2020|100058943|CHAIRS|NULL||OPERETTE
100603304|100603453|1/12/2020|790269900|ACCESSORIES|TEXTILES||GLOBE TROTTER COLLECTION - MARCEL WANDERS
102500939|102501278|1/12/2020|101200412|SOFAS|STRAIGHT SOFAS|LEATHER|SCENARIO
100013351|100020952|1/12/2020|100061932|SOFAS|STRAIGHT SOFAS|LEATHER|PROFILE
100603471|100603450|1/12/2020|100500714|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100013351|100020952|1/12/2020|100061933|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|CONSONANCE
100603471|100603450|1/12/2020|100500712|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
102600218|102600329|1/12/2020|100060576|SOFAS|OTTOMANS (C)|LEATHER|CARACTERE
102200838|100020957|1/12/2020|790234477|TABLES|PEDESTAL TABLES|TOPS|BIJOU
100017551|100020961|1/12/2020|100600776|CHAIRS|CHAIRS|FABRIC|NATIV COLLECTION - IDENTITIES
100102113|100103643|1/12/2020|100401179|COMPLEMENTARY PIECES|END TABLES|WOOD|BOW
100017551|100020961|1/12/2020|790246804|CHAIRS|OTTOMANS|FABRICS|CUBA LIBRE 2
102600218|102600329|1/12/2020|100200918|COMPLEMENTARY PIECES|TV/HIFI UNITS|FINISH|TRACK
100102113|100103643|1/12/2020|100500725|COMPLEMENTARY PIECES|OCCASIONAL TABLES|FINISH|ROCKET
102200838|100020957|1/12/2020|100059487|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|DOLPHIN
100017551|100020961|1/12/2020|100062035|BOOKCASES/CABINETS|BOOKCASES|FINISH|TRINTA
100102113|100103643|1/12/2020|790269919|COMPLEMENTARY PIECES|CONSOLES|FINISH|ARIANE
100007336|100020954|1/12/2020|790283878|ACCESSORIES|LIGHTING||FLOOR LAMPS- C119 - 609
100603470|100603449|1/12/2020|100301843|SOFAS|STRAIGHT SOFAS|LEATHER|DIGITAL
100603470|100603449|1/12/2020|100301843|SOFAS|STRAIGHT SOFAS|LEATHER|DIGITAL
100017551|100020961|1/12/2020|100059487|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|DOLPHIN
100603471|100603450|1/12/2020|100500714|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100202107|100203350|1/12/2020|100056925|ACCESSORIES|NULL|100% WOOL|IRISH
100017551|100020961|1/12/2020|100062018|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100017551|100020961|1/12/2020|790139847|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|IRON TREE
100100197|100103642|1/12/2020|100600642|CHAIRS|CHAIRS|FINISH|LONGITUDE
100017551|100020961|1/12/2020|100062027|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100603457|100603445|1/12/2020|100301666|ACCESSORIES|NULL||DECO OBJECTS - C217 - 629
100202699|100203348|1/12/2020|790243344|ACCESSORIES|DECORATIVE OBJECTS||DECO OBJECTS - C216 - 600
100017551|100020961|1/12/2020|100062021|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
101600879|101602072|1/12/2020|101601045|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRIC|DOLPHIN
100017528|100020955|1/12/2020|100061949|SOFAS|MODULAR SOFAS|LEATHER|SATELLITE 2
100603221|100603447|1/12/2020|100601062|SOFAS|SECTIONALS|LEATHER|PERLE - CORNER COMPOSITION
100102113|100103643|1/12/2020|100101243|ACCESSORIES|NULL||COLONNE
100009272|100203349|1/12/2020|790026760|ARMCHAIRS|RELAX ARMCHAIRS|LEATHER|FLIGHT
102200838|100020957|1/12/2020|790254784|COMPLEMENTARY PIECES|END TABLES|TOPS|IVRESSE
102200838|100020957|1/12/2020|100061475|STORAGE UNITS|BARS|FINISH|LIFT COLUMN-BAR
100014591|102800447|1/12/2020|100500703|SOFAS|STRAIGHT SOFAS|FABRICS|INFORMEL
100017551|100020961|1/12/2020|100062031|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
102200838|100020957|1/12/2020|102800065|ACCESSORIES|NULL|LEATHER|DOLPHIN
100603471|100603450|1/12/2020|100500713|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100202911|100203346|1/12/2020|100201240|CHAIRS|CHAIRS|FABRIC|CIRCA
102200838|100020957|1/12/2020|102800065|ACCESSORIES|NULL|LEATHER|DOLPHIN
100102113|100103643|1/12/2020|790269919|COMPLEMENTARY PIECES|CONSOLES|FINISH|ARIANE
101107184|101103199|1/12/2020|101101857|DECO LUMINAIRES|NULL||NATURE
100009272|100203349|1/12/2020|790026760|ARMCHAIRS|RELAX ARMCHAIRS|LEATHER|FLIGHT
100603471|100603450|1/12/2020|100500713|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100017551|100020961|1/12/2020|101500681|ACCESSORIES|DECORATIVE OBJECTS||MAIN
100017551|100020961|1/12/2020|790246856|CHAIRS|OTTOMANS|FABRICS|CUBA LIBRE 2
100603471|100603450|1/12/2020|100500714|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100603221|100603448|1/12/2020|790288503|ACCESSORIES|TEXTILES||STRIPES MOSAIC
100017551|100020961|1/12/2020|100200775|DECO COUSSINS|NULL|M3|VOYAGE IMMOBILE 2
100017551|100020961|1/12/2020|100062019|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100017551|100020961|1/12/2020|100062017|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100017551|100020961|1/12/2020|100200776|DECO COUSSINS|NULL|P1|VOYAGE IMMOBILE 2
102600218|102600329|1/12/2020|101701181|SOFAS|MODULAR SOFAS|LEATHER|CARACTERE
100017551|100020961|1/12/2020|100062024|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100603471|100603450|1/12/2020|100500712|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100013351|100020952|1/12/2020|102500640|WALL UNITS|NULL||INTRALOG
100009870|100020956|1/12/2020|102700421|ARMCHAIRS|OTTOMANS|FABRICS|TRILOGIE
100013351|100020952|1/12/2020|790265827|ACCESSORIES|WALL DECORATION||MIRRORS - C217 - 640
100603471|100603452|1/12/2020|100055554|DECO TAPIS|NULL||NEBRASKA
100603470|100603449|1/12/2020|100301843|SOFAS|STRAIGHT SOFAS|LEATHER|DIGITAL
100007336|100020954|1/12/2020|100060525|SOFAS|STRAIGHT SOFAS|FABRICS|MACARON
100017551|100020961|1/12/2020|100062033|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100202107|100203350|1/12/2020|790243315|ACCESSORIES|RUGS||RUGS - C216 - 626
100202699|100203347|1/12/2020|790265829|ACCESSORIES|WALL DECORATION||MIRRORS - C217 - 640
102200838|100020957|1/12/2020|790234666|MISCELLANEOUS|MISCELLANEOUS|OPTION|DOLPHIN
100603304|100603453|1/12/2020|790269869|ACCESSORIES|TEXTILES||GLOBE TROTTER COLLECTION - MARCEL WANDERS
100603471|100603450|1/12/2020|100500713|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100017551|100020961|1/12/2020|100062020|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100017551|100020961|1/12/2020|790139849|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|IRON TREE
100603470|100603449|1/12/2020|100301843|SOFAS|STRAIGHT SOFAS|LEATHER|DIGITAL
100017551|100020961|1/12/2020|100062034|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100013351|100020952|1/12/2020|100058406|COMPLEMENTARY PIECES|NULL|AS SHOWN|PARIS PANAM
100017551|100020961|1/12/2020|100062023|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
102200838|100020957|1/12/2020|100059487|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|DOLPHIN
100017551|100020961|1/12/2020|100062032|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
102200838|100020957|1/12/2020|790189704|ACCESSORIES|LIGHTING||LAMPS - C115 - 506
100100197|100103641|1/12/2020|100201155|TABLES|DINING TABLES|FINISH|CIGALE
100603457|100603445|1/12/2020|790265981|ACCESSORIES|DECORATIVE OBJECTS||DECO OBJECTS - C217 - 629
100102113|100103643|1/12/2020|100401177|COCKTAIL TABLES|FIXED COCKTAIL TABLES|WOOD|BOW
102200838|100020957|1/12/2020|100059487|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|DOLPHIN
101107184|101103199|1/12/2020|101101856|DECO LUMINAIRES|NULL|110V|NATURE
100506159|100504054|1/11/2020|790241715|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|SILVER TREE
100100482|100103640|1/11/2020|790030189|COCKTAIL TABLES|FIXED COCKTAIL TABLES|BASE|RICOCHET
102400658|102400661|1/11/2020|790234580|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|SILHOUETTE 2
102700383|102700348|1/11/2020|100301815|TABLES|DINING TABLES|FINISH|TRACK
100017538|100020940|1/11/2020|100061965|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
101503564|101504098|1/11/2020|101503563|SOFAS|SOFA COMPLEMENTARY UNITS|FABRIC|TEMPS CALME
100009380|102800443|1/11/2020|100600746|SOFAS|STRAIGHT SOFAS|LEATHER|ALCHIMIE - SLIDING SEAT CUSHIONS
100200806|100203339|1/11/2020|100057931|ACCESSORIES|DECORATIVE OBJECTS|GLASS|NO LIMIT
100012652|100020935|1/11/2020|790208361|COMPLEMENTARY PIECES|OCCASIONAL TABLES|FINISH|ROCKET
102200435|102201960|1/11/2020|100060945|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|OVNI UP
102201024|102201958|1/11/2020|100301898|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRIC|EDITO
100006178|102800444|1/11/2020|102800621|SOFAS|SECTIONALS|LEATHER|LONG ISLAND
100201738|100203338|1/11/2020|790281655|CHAIRS|CHAIRS|FINISH|CAIRN
100017538|100020940|1/11/2020|100061964|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
100017537|100020937|1/11/2020|790272693|SOFAS|SECTIONALS|FABRIC|PRINCIPE
100201738|100203338|1/11/2020|790281655|CHAIRS|CHAIRS|FINISH|CAIRN
100201738|100203338|1/11/2020|790281655|CHAIRS|CHAIRS|FINISH|CAIRN
102400655|102400662|1/11/2020|790026019|ARMCHAIRS|INDEPENDENT ARMCHAIRS|LEATHER|MISTRAL
100600686|100603443|1/11/2020|790254779|ACCESSORIES|TEXTILES||YORU BED LINEN - BLUE
102800492|102800445|1/11/2020|100059411|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG (1/2)
102201024|102201958|1/11/2020|100301930|SOFAS|OTTOMANS (C)|FABRIC|EDITO
